Gecode,anti_first_fail,indomain_interval,60.365028619766235
Gecode,smallest,indomain_min,59.2242705821991
Gecode,smallest,indomain_max,7.960951328277588
Gecode,smallest,indomain_middle,11.784341812133789
Gecode,smallest,indomain_median,11.217941999435425
Gecode,smallest,indomain,9.647242546081543
Gecode,smallest,indomain_random,17.26864457130432
Gecode,smallest,indomain_split,60.30629539489746
Gecode,smallest,indomain_reverse_split,40.50924563407898
Gecode,smallest,indomain_interval,60.36880135536194
Gecode,largest,indomain_min,10.800947666168213
Gecode,largest,indomain_max,29.320938110351562
Gecode,largest,indomain_middle,9.538203954696655
Gecode,largest,indomain_median,9.736572980880737
Gecode,largest,indomain,9.814653635025024
Gecode,largest,indomain_random,24.42645573616028
Gecode,largest,indomain_split,60.37810301780701
Gecode,largest,indomain_reverse_split,60.348987102508545
Gecode,largest,indomain_interval,60.36269998550415
Gecode,occurrence,indomain_min,60.376298666000366
Gecode,occurrence,indomain_max,56.729597330093384
Gecode,occurrence,indomain_middle,60.35551333427429
Gecode,occurrence,indomain_median,60.4434654712677
Gecode,occurrence,indomain,2.5296919345855713
Gecode,occurrence,indomain_random,60.327587842941284
Gecode,occurrence,indomain_split,60.32063579559326
Gecode,occurrence,indomain_reverse_split,60.34907388687134
Gecode,occurrence,indomain_interval,60.39617681503296
Gecode,most_constrained,indomain_min,6.112798452377319
Gecode,most_constrained,indomain_max,5.845069646835327
Gecode,most_constrained,indomain_middle,5.321095943450928
Gecode,most_constrained,indomain_median,4.778405427932739
Gecode,most_constrained,indomain,5.931697845458984
Gecode,most_constrained,indomain_random,6.077951908111572
Gecode,most_constrained,indomain_split,4.402415037155151
Gecode,most_constrained,indomain_reverse_split,8.60408329963684
Gecode,most_constrained,indomain_interval,4.8304243087768555
Gecode,max_regret,indomain_min,9.564679384231567
Gecode,max_regret,indomain_max,9.095890045166016
Gecode,max_regret,indomain_middle,12.099493980407715
Gecode,max_regret,indomain_median,12.062454462051392
Gecode,max_regret,indomain,10.589269876480103
Gecode,max_regret,indomain_random,14.782236576080322
Gecode,max_regret,indomain_split,8.97083592414856
Gecode,max_regret,indomain_reverse_split,9.396997213363647
Gecode,max_regret,indomain_interval,8.477493524551392
Gecode,dom_w_deg,indomain_min,3.8126723766326904
Gecode,dom_w_deg,indomain_max,60.35373091697693
Gecode,dom_w_deg,indomain_middle,5.7089314460754395
Gecode,dom_w_deg,indomain_median,5.708880186080933
Gecode,dom_w_deg,indomain,8.730369091033936
Gecode,dom_w_deg,indomain_random,9.690013885498047
Gecode,dom_w_deg,indomain_split,18.09620761871338
Gecode,dom_w_deg,indomain_reverse_split,12.885931730270386
Gecode,dom_w_deg,indomain_interval,20.585610151290894
